Company Name,First Name,Last Name,Full Name,Job Title,Location,Company Domain,LinkedIn Profile
Samya Solutions,Ahmad,al-As'ad,Ahmad al-As'ad,"Founder, Managing Director, Digital Consultant",Dallas-Fort Worth Metroplex,samyasolutions.com,https://www.linkedin.com/in/ahmadtx/
"DBT, Inc.",Bill,Devine,Bill Devine,Owner,"Houston, Texas, United States",db-toolco.com,https://www.linkedin.com/in/bill-devine-5a257411/
MKD Electric,mark,wesa,mark wesa,Owner,"St Petersburg, Florida, United States",mkdelectric.com,https://www.linkedin.com/in/mark-wesa-725b2178/
MilliporeSigma,Tanya,Sarakinis,Tanya Sarakinis,Owner,Greater Seattle Area,sigmaaldrich.com,https://www.linkedin.com/in/tanya-sarakinis-3349641a2/
armely,Amely,Wurmbrand,Amely Wurmbrand,Owner,"Seattle, Washington, United States",armely.com,https://www.linkedin.com/in/180amelydesigns360/
Dynamatic,Alan,Konieczka,Alan Konieczka,CEO/President,"Lemont, Illinois, United States",dynamatic.be,https://www.linkedin.com/in/alan-konieczka-74b0a575/
Loudoun Stairs Inc.,brent,mercke,brent mercke,Owner,United States,loudounstairs.com,https://www.linkedin.com/in/brent-mercke-71006817/
"Warren Industries, Inc.",John,Warren,John Warren,Owner,"Philadelphia, Pennsylvania, United States",wrnind.com,https://www.linkedin.com/in/john-warren-2096944/
"Bowman Tool & Machining, Inc.",Mark,Malde,Mark Malde,CEO,"Rochester, Minnesota, United States",btmcnc.com,https://www.linkedin.com/in/markmalde/
Atomic Canyon,Trey,Lauderdale,Trey Lauderdale,Founder and CEO,"San Luis Obispo, California, United States",atomic-canyon.com,https://www.linkedin.com/in/treylauderdale/
GWI,Kerem,Durdag,Kerem Durdag,Chief Executive Officer,"Portland, Maine, United States",gwi.net,https://www.linkedin.com/in/keremdurdag/
Viasat,Burton,Simonds,Burton Simonds,Product Owner,"Aurora, Colorado, United States",viasat.com,https://www.linkedin.com/in/burton-simonds-75348a1/
Patriot Companies LLC,Brandon,Bushbaum,Brandon Bushbaum,Chief Executive Officer,"Yakima, Washington, United States",patriotcompanies.us,https://www.linkedin.com/in/brandon-bushbaum-09b64a139/
GS Enterprises,Gordon,Hull,Gordon Hull,Owner - GS Enterprises LLC,"Danbury, Connecticut, United States",gsenterprisesllc.com,https://www.linkedin.com/in/gordon-hull/
Sanmina,Jake,Billy,Jake Billy,Owner,"West Covina, California, United States",sanmina.com,https://www.linkedin.com/in/jake-billy-96237215a/
NG Media Inc,Nick,Gibson,Nick Gibson,Owner,"Delray Beach, Florida, United States",ngmediainc.com,https://www.linkedin.com/in/nicholas-gibson-10695929/
Firstshift AI,Hari,Menon,Hari Menon,CEO and co-founder,"Los Altos, California, United States",firstshift.ai,https://www.linkedin.com/in/hari-menon-79435/
Sol Power,Rafael,Guerrero,Rafael Guerrero,CEO,"Tucson, Arizona, United States",solpowersolar.com,https://www.linkedin.com/in/rafael-guerrero-3937a670/
Zwee,Sarah,Brannigan,Sarah Brannigan,CEO,"San Diego, California, United States",zwee.com,https://www.linkedin.com/in/sarahbrannigan/
Globe Homes and Condos,Sebastian,de Kleer,Sebastian de Kleer,Founder and President,"Santa Monica, California, United States",globehomes.com,https://www.linkedin.com/in/sebastiandekleer/
Unemployed Couch Potato LLC,Bailey,Ernst,Bailey Ernst,CEO,"Aberdeen, South Dakota, United States",hireashes.com,https://www.linkedin.com/in/bailey-ernst-011115140/
SDIX LLC - An OriGene Company,Hash,Jeoo,hash jeoo,Owner,"Los Angeles, California, United States",sdix.com,https://www.linkedin.com/in/hash-jeoo-a4055b138/
RESA Power,John,Schwartz ,John Schwartz,Co-Chief Executive Officer,"Saint Paul, Minnesota, United States",resapower.com,https://www.linkedin.com/in/john-schwartz-8292ba204/
C&A Tool,Richard,Conrow,Richard Conrow,Owner,United States,catool.com,https://www.linkedin.com/in/richard-conrow-84608520/
FTI-Inc,perter,clawson,perter clawson,owner,"Charlotte, North Carolina, United States",fluidictechniques.com,https://www.linkedin.com/in/perter-clawson-432a7a28/
Joystik Life,Christian,Stoll,Christian Stoll,"CEO, Co-Founder",Greater Milwaukee,joystik.life,https://www.linkedin.com/in/christian-stoll-34823517/
Gibbys Electronic Supermarket,Rodney,Hebert,Rodney Hebert,Owner,"Donner, Louisiana, United States",gibbyselectronicsupermarket.ca,https://www.linkedin.com/in/rodney-hebert-885aa11b/
Knowles Corporation,Susan,Knowles,Susan Knowles,Enrolled Agent and Owner,"Santa Margarita, California, United States",knowles.com,https://www.linkedin.com/in/susan-knowles-2258216/
"TouchTronics, Inc.",Jill,Mathia,Jill Mathia,Assistant to the President & CEO; Coordinator between the Vice Presidents of each department.,"Elkhart, Indiana, United States",touchtronics.com,https://www.linkedin.com/in/jill-mathia-78aa0b2b/
Texas Instruments,David,Farrow,David Farrow,Technician tool owner,"Princeton, Texas, United States",ti.com,https://www.linkedin.com/in/david-farrow-b72306103/
"K & R Communications, Inc.",Rick,Tysk,Rick Tysk,Ceo And Founder,"Taylors Falls, Minnesota, United States",kandrcommunications.com,https://www.linkedin.com/in/rick-tysk-81a09476/
Action Components LLC,David,A Tonneson,David A Tonneson,Owner,"West Palm Beach, Florida, United States",,https://www.linkedin.com/in/david-a-tonneson-02185720/
Rocky Mountain Packaging,Curtis,Pogue,Curtis Pogue,President / Owner,"Boise, Idaho, United States",rockymtnpackaging.com,https://www.linkedin.com/in/curtis-pogue-27218920a/
NUVISAN The Science CRO,Jehnny,Reynaga,Jehnny Reynaga,Owner,"Newark, New Jersey, United States",nuvisan.com,https://www.linkedin.com/in/jehnny-reynaga-12b58037/
"Precision Medical Technologies, Incorporated",Kurt,Kamholz,Kurt Kamholz,Co-Owner,"Winona Lake, Indiana, United States",premedtec.com,https://www.linkedin.com/in/kurt-kamholz-68a72713a/
Schlatter Group,Alain,Voss,Alain Voss,President & CEO,"Fairfield, New Jersey, United States",schlattergroup.com,https://www.linkedin.com/in/alain-voss-0251a537/
Cain Group,Martin,Cain,Martin Cain,Owner,"Gaithersburg, Maryland, United States",cainag.eu,https://www.linkedin.com/in/martin-cain-a7a90713/
"Adams Ahern Sign Solutions, Inc.",Christopher,Adams,Christopher Adams,"Founder, Partner","Hartford, Connecticut, United States",adamsahern.com,https://www.linkedin.com/in/christopher-adams-8b4908158/
Electrical Systems,Steve,Schmidt,Steve Schmidt,Ceo,United States,,https://www.linkedin.com/in/steve-schmidt-28284772/
World of Stereo,Maher,Martha,Maher Martha,owner,"Petaluma, California, United States",worldofstereo.com,https://www.linkedin.com/in/maher-martha-4147b616/
Alwaysconnect-it Solutions Through Technology,Brad,F Alwaysconnect-it,Brad F Alwaysconnect-it,Owner/Operator,Greater Phoenix Area,alwaysconnect-it.com,https://www.linkedin.com/in/brad-f-alwaysconnect-it-3560a681/
All Soul Tech,Francine,Hanchak,Francine Hanchak,Owner,"Dayton, Ohio, United States",allsoultech.com,https://www.linkedin.com/in/francine-hanchak-4250544/
AEA Technology Inc.,George,Naber,George Naber,CEO,"San Diego County, California, United States",aeatechnology.com,https://www.linkedin.com/in/george-naber-81500a10b/
Knowles Corporation,Charles,Knowles,Charles Knowles,Owner,"Logan, West Virginia, United States",knowles.com,https://www.linkedin.com/in/charles-knowles-87041a7/
Lorton Auto and Trailer,Ronnie,Wolfram,Ronnie Wolfram,Owner,"Lorton, Virginia, United States",lortonautoandtrailer.com,https://www.linkedin.com/in/ronnie-wolfram-bb5b9718/
L-S Industries,Bonnie,Choat,Bonnie Choat,CEO,"Knoxville, Tennessee, United States",l-si.com,https://www.linkedin.com/in/bonnie-choat-306721130/
High Electrical,George,High,George High,Chief Executive Officer,"Decatur, Georgia, United States",highelectrical.com,https://www.linkedin.com/in/highelectrical/
Cable Assemblies Inc.,Doris,Boulard,Doris Boulard,owner,"Amherst, New Hampshire, United States",cableassembliesinc.com,https://www.linkedin.com/in/doris-boulard-40b81a25/
Griffith Enterprises,Jim,Griffith,Jim Griffith,Owner,"Auburn, California, United States",griffithent.com,https://www.linkedin.com/in/jim-griffith-b7a30329/
Gas Tech,Jeff,Bashaw,Jeff Bashaw,Owner,"Lake Havasu City, Arizona, United States",gastechwales.co.uk,https://www.linkedin.com/in/jeff-bashaw-3849262a/
Steris,Ken,McCuen,Ken McCuen,Fellow Electrical Engineer and Founder,"Los Gatos, California, United States",circlemed.net,https://www.linkedin.com/in/ken-mccuen-05a91027/
"A Wiring Man, Inc.",Lawrence,David Levy,Lawrence Levy,Business Owner,"Orange County, California, United States",awiringman.com,https://www.linkedin.com/in/lawrence-levy-8776b612/
Door-Mart Garage Doors,Dwight,Kennet,Dwight Kennet,Owner,"West Palm Beach, Florida, United States",doormartgaragedoors.com,https://www.linkedin.com/in/dwight-kennet-0135761a/
Community Ambulance,Timothy,Shipman,Timothy Shipman,Business Owner,"Experiment, Georgia, United States",ourcommunityambulance.org,https://www.linkedin.com/in/timothy-shipman-a5a73b109/
Independence Electric,Wade,Thunstrom,Wade Thunstrom,Owner,Greater Minneapolis-St. Paul Area,ledcentral.net,https://www.linkedin.com/in/wade-thunstrom-302853116/
JB Hunter,Joseph,Hunter Bursey,Joseph Hunter Bursey,Sole Proprietor,"Saugus, Massachusetts, United States",jbhunter.edu.au,https://www.linkedin.com/in/joseph-hunter-bursey-6a7461115/
"CablesNThings, LLC",Paul,McAleer,Paul McAleer,Company Owner,Greater Boston,cablesnthings.com,https://www.linkedin.com/in/paul-mcaleer-abb71a168/
DataPro International,James,Sherman,James Sherman,Owner,"Seattle, Washington, United States",datapro.net,https://www.linkedin.com/in/james-sherman-aa9ba816/
Rick At Your Service Property Solutions,Coffey,Automotive,Coffey Automotive,Owner,"St Charles, Missouri, United States",facebook.com,https://www.linkedin.com/in/coffey-automotive-83a6039a/
"American Precision Connections, Inc. dba DLI",Ron,Glidewell,Ron Glidewell,President and owner,"Dayton, Ohio, United States",apcdli.com,https://www.linkedin.com/in/ron-glidewell-3130508/
Net One LLC,Carlos,Barbera,Carlos Barbera,President-CEO,"Raleigh, North Carolina, United States",netonenc.net,https://www.linkedin.com/in/carlos-barbera-33a65811/
Almor Power Cables LLC,Eric,Yantz,Eric Yantz,Business Owner,"Leominster, Massachusetts, United States",almorpowercables.com,https://www.linkedin.com/in/eric-yantz-866886a9/
Versatile Industries,Kevin,Swango,Kevin Swango,Owner,"Indiana, United States",versatileind.com,https://www.linkedin.com/in/kevin-swango-18028122/
Vuzix Corporation,Paul,Travers,Paul Travers,CEO,"Rochester, New York, United States",vuzix.com,https://www.linkedin.com/in/paul-travers-8a555327/
Hamilton Shipping (Port Services) Ltd,Larry,Hamilton,Larry Hamilton,Electrician Bowling Pro Shop Owner,"Newport, North Carolina, United States",hamiltonportservices.com,https://www.linkedin.com/in/larry-hamilton-70a17b104/
Speedline Technologies,Tim,Otis,Tim Otis,Owner,Greater Detroit Area,,https://www.linkedin.com/in/tim-otis-406a0517/
Light Sources Inc.,Christian,Sauska,Christian Sauska,President & CEO,"Orange, Connecticut, United States",light-sources.com,https://www.linkedin.com/in/christian-sauska-2279b0b/
Lief Labs,Rocio,Pizano,Rocio Pizano,Executive Assistant to President and Chief Executive Officer,"Los Angeles County, California, United States",lieflabs.com,https://www.linkedin.com/in/rocio-pizano-a4568159/
Meter Insight Services LLC,Jordany,Leon,Jordany Leon,Company Owner,"Miami, Florida, United States",meterinsightservices.com,https://www.linkedin.com/in/jordany-leon-9b018b150/
Holiday Court Motel,Steven,Lisay,Steven Lisay,owner,"Fort Myers Beach, Florida, United States",,https://www.linkedin.com/in/steven-lisay-a3610245/
"AES, Inc.",Tom,Murphy,Tom Murphy,CEO,"Los Osos, California, United States",aesintl.com,https://www.linkedin.com/in/tom-murphy-01a77115/
"Curtis Industries, A Division of Powers Holdings, Inc.",Richard,Powers,Richard Powers,Owner/Chief Operating Officer,"Milwaukee, Wisconsin, United States",curtisind.com,https://www.linkedin.com/in/richard-powers-0341a71a/
"Hydromer, Inc. (OTC: HYDI)",Joan,Newman,Joan Newman,"Assistant Director Special Services, Assistant to the Chief Executive Officer","Somerville, New Jersey, United States",hydromer.com,https://www.linkedin.com/in/joan-newman-6292b77a/
HyTech Spring and Machine Corp.,Andrew,Magiera,Andrew Magiera,president/CEO,"Plainwell, Michigan, United States",hytechspring.com,https://www.linkedin.com/in/andrew-magiera-86020145/
CW Electric LLC,Jennifer,White,Jennifer White,Business Owner,"Lees Summit, Missouri, United States",,https://www.linkedin.com/in/jennifer-white-a00a4940/
Jacquart Fabric Products,Roy,Shaw,Roy Shaw,Owner,"Fort Collins, Colorado, United States",jacquarts.com,https://www.linkedin.com/in/roy-shaw-8749574b/
"Oshkosh Coil Spring, Inc.",Wayne,Trembly,Wayne Trembly,Chief Executive Officer,United States,oshkoshcoilspring.com,https://www.linkedin.com/in/wayne-trembly-87196119/
"Triax Industries, LLC",Jerod,Larsen,Jerod Larsen,Finish Metal Process Owner,"Tempe, Arizona, United States",triaxindusties.com,https://www.linkedin.com/in/jerod-larsen-61075522a/
"Tabtronics, Inc.",Tom,Biel,Tom Biel,Founder,United States,tabtronics.net,https://www.linkedin.com/in/tom-biel-7aa78775/
"SADA, An Insight company",Michael,Kaiser,Michael Kaiser,Owner,"Jacksonville, Florida, United States",sada.com,https://www.linkedin.com/in/michael-kaiser-73621312/
EvoCharge,Joshua,Kiewic,Joshua Kiewic,Chief Strategy Officer (CSO) & Founder,Los Angeles Metropolitan Area,evocharge.com,https://www.linkedin.com/in/joshua-kiewic/
Quality Services,Carl,McPhee,Carl McPhee,Owner,"South Deerfield, Massachusetts, United States",qualityservices.in,https://www.linkedin.com/in/carl-mcphee-a3a10579/
PanurgyOEM,Stan,Nice,Stan Nice,CEO,"Morristown, New Jersey, United States",panurgyoem.com,https://www.linkedin.com/in/stan-nice-00826413/
"Advanced Manufacturing Technologies, Inc.",Richard,Vallin,Richard Vallin,President/CEO,Greater Milwaukee,amtsupport.com,https://www.linkedin.com/in/richard-vallin-7b863114/
"EMS, Inc.",Ben,Levy,Ben Levy,CEO,"Warwick, Rhode Island, United States",emscable.com,https://www.linkedin.com/in/ben-levy-0883b156/
Powerhouse Distribution,Alva,Leeman,Alva Leeman,Business Owner,"Brunswick, Maine, United States",powerhousedistro.com,https://www.linkedin.com/in/alva-leeman-3653b888/
"Diken Machine, Inc",Dan,Borzillo,Dan Borzillo,Co-Owner,"Royersford, Pennsylvania, United States",,https://www.linkedin.com/in/dan-borzillo-7b6769b3/
scott's electronics,scott,nealen,scott nealen,Owner,"Hickory, North Carolina, United States",cjb.net,https://www.linkedin.com/in/scott-nealen-b539b044/
"SRS, Inc.",Jim,Stratton,Jim Stratton,Owner,Oklahoma City Metropolitan Area,,https://www.linkedin.com/in/jim-stratton-73465a86/
Advanced Home,Blair,Guyer,Blair Guyer,Company Owner,"St Paul, Minnesota, United States",advancedhome.biz,https://www.linkedin.com/in/blair-guyer-592b8196/
Country Connections LLC,Christine,Brumbaugh,Christine Brumbaugh,owner,"Kendallville, Indiana, United States",countryconnections.net,https://www.linkedin.com/in/ccheath/
Fort Wayne Metals,Bonnie,Springer,Bonnie Springer,Executive Assistant To Chief Executive Officer,"Fort Wayne, Indiana, United States",fwmetals.com,https://www.linkedin.com/in/bonnie-springer-19690382/
Kform,Laurie,Kokinda,Laurie Kokinda,owner,"Mechanicville, New York, United States",kform.com,https://www.linkedin.com/in/laurie-kokinda-aaa27620/
Houston Wire & Cable,Rebornz,Art,Rebornz Art,Owner,"Los Angeles, California, United States",houwire.com,https://www.linkedin.com/in/rebornz-art-b824402b/
"Falls Fabricating, LLC",Parker,Boxell,Parker Boxell,Weldor-Fabricator / Owner,"Verndale, Minnesota, United States",fallsfab.com,https://www.linkedin.com/in/parker-boxell-a6133290/
JM Eagle,Jessie,C.,Jessie C.,Administrative Assistant To CEO,"Los Angeles, California, United States",jmeagle.com,https://www.linkedin.com/in/jcchen274/
MilliporeSigma,Martin,Madaus,Martin Madaus,"Chairman, President and CEO","Billerica, Massachusetts, United States",sigmaaldrich.com,https://www.linkedin.com/in/martin-madaus-585aa715/
Vimar,Samir,Zinou,Samir Zinou,Owner,"Winter Springs, Florida, United States",vimar.com,https://www.linkedin.com/in/samir-zinou-77b0b02/
Texas Instruments,Ken,Golden,Ken Golden,Mechanical System Owner,"Dallas, Texas, United States",ti.com,https://www.linkedin.com/in/ken-golden-b1266530/
Controllink Inc.,Gary,Dembski,Gary Dembski,Owner,"Elgin, Illinois, United States",controllink.com,https://www.linkedin.com/in/gary-dembski-1b555713/
Janco Electronics Inc.,Rolly,Janetos,Rolly Janetos,President/CEO,"Rollinsford, New Hampshire, United States",janco-electronics.com,https://www.linkedin.com/in/rolly-janetos-57213833/
Self Built,Jeremy,Beck,Jeremy Beck,Owner,"Santa Cruz, California, United States",selfbuilt.com.au,https://www.linkedin.com/in/jeremy-beck-1b31bb90/
Kester,Kc,Koester,Kc Koester,Owner,"Cleveland, Ohio, United States",,https://www.linkedin.com/in/kc-koester-70004811/
Professional Tool,Max,Lown,Max Lown,Owner,"Traverse City, Michigan, United States",professionaltool.com,https://www.linkedin.com/in/max-lown-82abb267/
Bauer Cases,Kurt,Bauer,Kurt Bauer,Business Owner,"Vancouver, Washington, United States",bauercases.com,https://www.linkedin.com/in/kurt-bauer-448b0013b/
Amphenol Unlimited Services,Rob,Adams,Rob Adams,owner,"Montgomery, Alabama, United States",us-wire-harness.com,https://www.linkedin.com/in/rob-adams-87b567a5/
Resurface Labs,Tony,Antonio Dutra,Tony Antonio Dutra,Owner,"Marietta, Georgia, United States",graylog.org,https://www.linkedin.com/in/tony-antonio-dutra-39966356/
Electrical Systems,Carter,Morgan,Carter Morgan,Owner,"Florida, United States",,https://www.linkedin.com/in/carter-morgan-b61b5235/
Sjogren Industries Inc.,Carl,Sjogren,Carl Sjogren,Owner,United States,sjogren.com,https://www.linkedin.com/in/carl-sjogren-a3027021/
"John G. Weber Co., Inc.",John,G. Weber Co. Inc.,"John G. Weber Co., Inc.",Company Owner,"Sheboygan County, Wisconsin, United States",johngweber.com,https://www.linkedin.com/in/john-g-weber-co-inc-652363181/
Cs Electronics,Ramses,Silva,Ramses Silva,Business Owner,"Anaheim, California, United States",cs-electronics.com,https://www.linkedin.com/in/ramses-silva-7722699a/
